date_id,date,anio,mes,dia,semana,trimestre,es_fin_de_semana
1,2019-08-13,2019,8,13,33,3,False
2,2019-08-18,2019,8,18,33,3,True
3,2007-04-28,2007,4,28,17,2,True
4,2007-07-07,2007,7,7,27,3,True
5,2007-08-20,2007,8,20,34,3,False
6,2007-09-27,2007,9,27,39,3,False
7,2007-12-22,2007,12,22,51,4,True
8,2008-03-24,2008,3,24,13,1,False
9,2008-04-26,2008,4,26,17,2,True
10,2008-05-30,2008,5,30,22,2,False
11,2008-06-09,2008,6,9,24,2,False
12,2008-07-10,2008,7,10,28,3,False
13,2008-09-08,2008,9,8,37,3,False
14,2008-10-25,2008,10,25,43,4,True
15,2008-11-23,2008,11,23,47,4,True
16,2009-03-31,2009,3,31,14,1,False
17,2009-06-18,2009,6,18,25,2,False
18,2009-09-03,2009,9,3,36,3,False
19,2010-02-01,2010,2,1,5,1,False
20,2010-02-09,2010,2,9,6,1,False
21,2010-02-22,2010,2,22,8,1,False
22,2010-03-10,2010,3,10,10,1,False
23,2010-05-15,2010,5,15,19,2,True
24,2010-07-19,2010,7,19,29,3,False
25,2010-08-08,2010,8,8,31,3,True
26,2010-09-16,2010,9,16,37,3,False
27,2010-10-08,2010,10,8,40,4,False
28,2013-07-05,2013,7,5,27,3,False
29,2013-08-12,2013,8,12,33,3,False
30,2013-08-23,2013,8,23,34,3,False
31,2013-09-09,2013,9,9,37,3,False
32,2013-10-26,2013,10,26,43,4,True
33,2013-12-01,2013,12,1,48,4,True
34,2013-12-13,2013,12,13,50,4,False
35,2013-12-28,2013,12,28,52,4,True
36,2014-03-09,2014,3,9,10,1,True
37,2014-03-25,2014,3,25,13,1,False
38,2014-04-15,2014,4,15,16,2,False
39,2014-08-13,2014,8,13,33,3,False
40,2014-09-02,2014,9,2,36,3,False
41,2014-09-12,2014,9,12,37,3,False
42,2014-10-08,2014,10,8,41,4,False
43,2014-11-02,2014,11,2,44,4,True
44,2014-11-18,2014,11,18,47,4,False
45,2015-05-06,2015,5,6,19,2,False
46,2015-07-09,2015,7,9,28,3,False
47,2015-08-22,2015,8,22,34,3,True
48,2015-08-25,2015,8,25,35,3,False
49,2015-09-07,2015,9,7,37,3,False
50,2015-11-19,2015,11,19,47,4,False
51,2015-11-28,2015,11,28,48,4,True
52,2016-06-28,2016,6,28,26,2,False
53,2016-10-03,2016,10,3,40,4,False
54,2017-10-22,2017,10,22,42,4,True
55,2017-10-29,2017,10,29,43,4,True
56,2017-11-17,2017,11,17,46,4,False
57,2018-02-06,2018,2,6,6,1,False
58,2018-02-16,2018,2,16,7,1,False
59,2018-03-15,2018,3,15,11,1,False
60,2018-12-28,2018,12,28,52,4,False
61,2019-01-03,2019,1,3,1,1,False
62,2019-03-09,2019,3,9,10,1,True
63,2019-04-28,2019,4,28,17,2,True
64,2019-05-08,2019,5,8,19,2,False
65,2019-06-30,2019,6,30,26,2,True
66,2019-08-15,2019,8,15,33,3,False
67,2016-06-07,2016,6,7,23,2,False
68,2016-06-08,2016,6,8,23,2,False
69,2016-06-22,2016,6,22,25,2,False
70,2016-06-26,2016,6,26,25,2,True
71,2016-06-30,2016,6,30,26,2,False
72,2016-07-06,2016,7,6,27,3,False
73,2016-07-08,2016,7,8,27,3,False
74,2016-07-15,2016,7,15,28,3,False
75,2016-07-21,2016,7,21,29,3,False
76,2016-08-01,2016,8,1,31,3,False
77,2016-08-04,2016,8,4,31,3,False
78,2016-08-09,2016,8,9,32,3,False
79,2016-08-13,2016,8,13,32,3,True
80,2017-09-05,2017,9,5,36,3,False
81,2017-09-07,2017,9,7,36,3,False
82,2017-09-15,2017,9,15,37,3,False
83,2017-09-20,2017,9,20,38,3,False
84,2017-09-23,2017,9,23,38,3,True
85,2017-09-24,2017,9,24,38,3,True
86,2017-10-01,2017,10,1,39,4,True
87,2017-10-06,2017,10,6,40,4,False
88,2017-10-07,2017,10,7,40,4,True
89,2017-10-10,2017,10,10,41,4,False
90,2017-10-17,2017,10,17,42,4,False
91,2017-10-18,2017,10,18,42,4,False
92,2017-10-26,2017,10,26,43,4,False
93,2017-10-28,2017,10,28,43,4,True
94,2017-11-02,2017,11,2,44,4,False
95,2017-11-06,2017,11,6,45,4,False
96,2017-11-09,2017,11,9,45,4,False
97,2017-11-12,2017,11,12,45,4,True
98,2017-11-13,2017,11,13,46,4,False
99,2017-11-15,2017,11,15,46,4,False
100,2017-11-18,2017,11,18,46,4,True
101,2017-12-02,2017,12,2,48,4,True
102,2017-12-03,2017,12,3,48,4,True
103,2017-12-06,2017,12,6,49,4,False
104,2017-12-09,2017,12,9,49,4,True
105,2017-12-16,2017,12,16,50,4,True
106,2017-12-19,2017,12,19,51,4,False
107,2017-12-23,2017,12,23,51,4,True
108,2017-12-29,2017,12,29,52,4,False
109,2018-01-06,2018,1,6,1,1,True
110,2018-01-07,2018,1,7,1,1,True
111,2018-01-09,2018,1,9,2,1,False
112,2018-01-13,2018,1,13,2,1,True
113,2018-01-17,2018,1,17,3,1,False
114,2018-01-18,2018,1,18,3,1,False
115,2018-01-27,2018,1,27,4,1,True
116,2018-01-29,2018,1,29,5,1,False
117,2018-01-30,2018,1,30,5,1,False
118,2018-01-31,2018,1,31,5,1,False
119,2018-02-01,2018,2,1,5,1,False
120,2018-02-03,2018,2,3,5,1,True
121,2018-02-05,2018,2,5,6,1,False
122,2018-02-09,2018,2,9,6,1,False
123,2018-02-10,2018,2,10,6,1,True
124,2018-02-11,2018,2,11,6,1,True
125,2018-02-13,2018,2,13,7,1,False
126,2018-02-15,2018,2,15,7,1,False
127,2018-02-19,2018,2,19,8,1,False
128,2018-02-20,2018,2,20,8,1,False
129,2018-02-23,2018,2,23,8,1,False
130,2018-02-24,2018,2,24,8,1,True
131,2018-02-28,2018,2,28,9,1,False
132,2018-03-01,2018,3,1,9,1,False
133,2018-03-04,2018,3,4,9,1,True
134,2018-03-06,2018,3,6,10,1,False
135,2018-03-07,2018,3,7,10,1,False
136,2018-03-09,2018,3,9,10,1,False
137,2018-03-10,2018,3,10,10,1,True
138,2018-03-14,2018,3,14,11,1,False
139,2018-03-20,2018,3,20,12,1,False
140,2018-03-24,2018,3,24,12,1,True
141,2018-04-01,2018,4,1,13,2,True
142,2018-04-02,2018,4,2,14,2,False
143,2018-04-03,2018,4,3,14,2,False
144,2018-04-05,2018,4,5,14,2,False
145,2018-04-07,2018,4,7,14,2,True
146,2018-04-13,2018,4,13,15,2,False
147,2018-04-18,2018,4,18,16,2,False
148,2018-04-24,2018,4,24,17,2,False
149,2018-05-01,2018,5,1,18,2,False
150,2018-05-03,2018,5,3,18,2,False
151,2018-05-09,2018,5,9,19,2,False
152,2018-05-11,2018,5,11,19,2,False
153,2018-05-15,2018,5,15,20,2,False
154,2018-05-24,2018,5,24,21,2,False
155,2018-05-28,2018,5,28,22,2,False
156,2018-05-31,2018,5,31,22,2,False
157,2018-06-01,2018,6,1,22,2,False
158,2018-06-04,2018,6,4,23,2,False
159,2018-06-05,2018,6,5,23,2,False
160,2018-06-06,2018,6,6,23,2,False
161,2018-06-08,2018,6,8,23,2,False
162,2018-06-18,2018,6,18,25,2,False
163,2018-06-29,2018,6,29,26,2,False
164,2018-07-04,2018,7,4,27,3,False
165,2018-07-07,2018,7,7,27,3,True
166,2018-07-08,2018,7,8,27,3,True
167,2018-07-10,2018,7,10,28,3,False
168,2018-07-23,2018,7,23,30,3,False
169,2018-07-28,2018,7,28,30,3,True
170,2018-07-29,2018,7,29,30,3,True
171,2018-07-31,2018,7,31,31,3,False
172,2018-08-04,2018,8,4,31,3,True
173,2018-08-05,2018,8,5,31,3,True
174,2018-08-06,2018,8,6,32,3,False
175,2018-08-08,2018,8,8,32,3,False
176,2018-08-12,2018,8,12,32,3,True
177,2018-08-13,2018,8,13,33,3,False
178,2018-08-17,2018,8,17,33,3,False
179,2018-08-21,2018,8,21,34,3,False
180,2018-08-23,2018,8,23,34,3,False
181,2018-08-27,2018,8,27,35,3,False
182,2018-08-28,2018,8,28,35,3,False
183,2018-09-04,2018,9,4,36,3,False
184,2018-09-19,2018,9,19,38,3,False
185,2018-09-21,2018,9,21,38,3,False
186,2018-09-22,2018,9,22,38,3,True
187,2018-09-23,2018,9,23,38,3,True
188,2018-09-27,2018,9,27,39,3,False
189,2018-10-02,2018,10,2,40,4,False
190,2018-10-08,2018,10,8,41,4,False
191,2018-10-10,2018,10,10,41,4,False
192,2018-10-13,2018,10,13,41,4,True
193,2018-10-15,2018,10,15,42,4,False
194,2018-10-21,2018,10,21,42,4,True
195,2018-10-23,2018,10,23,43,4,False
196,2018-10-25,2018,10,25,43,4,False
197,2018-10-26,2018,10,26,43,4,False
198,2018-10-28,2018,10,28,43,4,True
199,2018-10-30,2018,10,30,44,4,False
200,2018-11-01,2018,11,1,44,4,False
201,2018-11-07,2018,11,7,45,4,False
202,2018-11-08,2018,11,8,45,4,False
203,2018-11-12,2018,11,12,46,4,False
204,2018-11-18,2018,11,18,46,4,True
205,2018-11-25,2018,11,25,47,4,True
206,2018-11-29,2018,11,29,48,4,False
207,2018-12-04,2018,12,4,49,4,False
208,2018-12-07,2018,12,7,49,4,False
209,2018-12-10,2018,12,10,50,4,False
210,2018-12-13,2018,12,13,50,4,False
211,2018-12-14,2018,12,14,50,4,False
212,2018-12-20,2018,12,20,51,4,False
213,2018-12-21,2018,12,21,51,4,False
214,2018-12-26,2018,12,26,52,4,False
215,2018-12-30,2018,12,30,52,4,True
216,2019-01-04,2019,1,4,1,1,False
217,2019-01-08,2019,1,8,2,1,False
218,2019-01-09,2019,1,9,2,1,False
219,2019-01-11,2019,1,11,2,1,False
220,2019-01-17,2019,1,17,3,1,False
221,2019-01-22,2019,1,22,4,1,False
222,2019-01-26,2019,1,26,4,1,True
223,2019-01-31,2019,1,31,5,1,False
224,2019-02-07,2019,2,7,6,1,False
225,2019-02-08,2019,2,8,6,1,False
226,2019-02-09,2019,2,9,6,1,True
227,2019-02-15,2019,2,15,7,1,False
228,2019-02-19,2019,2,19,8,1,False
229,2019-02-21,2019,2,21,8,1,False
230,2019-02-23,2019,2,23,8,1,True
231,2019-02-28,2019,2,28,9,1,False
232,2019-03-03,2019,3,3,9,1,True
233,2019-03-04,2019,3,4,10,1,False
234,2019-03-08,2019,3,8,10,1,False
235,2019-03-16,2019,3,16,11,1,True
236,2005-08-21,2005,8,21,33,3,True
237,2005-10-29,2005,10,29,43,4,True
238,2005-10-31,2005,10,31,44,4,False
239,2005-12-15,2005,12,15,50,4,False
240,2006-01-01,2006,1,1,52,1,True
241,2006-02-19,2006,2,19,7,1,True
242,2006-04-23,2006,4,23,16,2,True
243,2006-04-24,2006,4,24,17,2,False
244,2006-05-07,2006,5,7,18,2,True
245,2006-05-21,2006,5,21,20,2,True
246,2006-06-16,2006,6,16,24,2,False
247,2006-12-10,2006,12,10,49,4,True
248,2007-09-11,2007,9,11,37,3,False
249,2008-07-14,2008,7,14,29,3,False
250,2008-07-30,2008,7,30,31,3,False
251,2008-11-18,2008,11,18,47,4,False
252,2009-04-02,2009,4,2,14,2,False
253,2009-04-03,2009,4,3,14,2,False
254,2009-05-26,2009,5,26,22,2,False
255,2017-03-12,2017,3,12,10,1,True
256,2017-05-08,2017,5,8,19,2,False
257,2017-06-14,2017,6,14,24,2,False
258,2017-06-22,2017,6,22,25,2,False
259,2017-08-12,2017,8,12,32,3,True
260,2017-08-17,2017,8,17,33,3,False
261,2017-08-25,2017,8,25,34,3,False
262,2017-10-15,2017,10,15,41,4,True
263,2018-01-15,2018,1,15,3,1,False
264,2018-04-04,2018,4,4,14,2,False
265,2018-06-14,2018,6,14,24,2,False
266,2018-06-26,2018,6,26,26,2,False
267,2018-09-06,2018,9,6,36,3,False
268,2018-09-28,2018,9,28,39,3,False
269,2018-10-19,2018,10,19,42,4,False
270,2019-04-09,2019,4,9,15,2,False
271,2019-04-12,2019,4,12,15,2,False
272,2019-08-14,2019,8,14,33,3,False
273,2007-03-26,2007,3,26,13,1,False
274,2007-06-23,2007,6,23,25,2,True
275,2007-08-08,2007,8,8,32,3,False
276,2007-08-16,2007,8,16,33,3,False
277,2007-08-17,2007,8,17,33,3,False
278,2008-05-10,2008,5,10,19,2,True
279,2008-05-16,2008,5,16,20,2,False
280,2008-06-16,2008,6,16,25,2,False
281,2008-07-06,2008,7,6,27,3,True
282,2008-07-19,2008,7,19,29,3,True
283,2009-08-24,2009,8,24,35,3,False
284,2010-01-05,2010,1,5,1,1,False
285,2010-01-06,2010,1,6,1,1,False
286,2010-01-09,2010,1,9,1,1,True
287,2010-02-05,2010,2,5,5,1,False
288,2010-02-10,2010,2,10,6,1,False
289,2010-02-13,2010,2,13,6,1,True
290,2010-04-10,2010,4,10,14,2,True
291,2010-04-30,2010,4,30,17,2,False
292,2010-06-10,2010,6,10,23,2,False
293,2010-07-24,2010,7,24,29,3,True
294,2011-03-11,2011,3,11,10,1,False
295,2011-03-22,2011,3,22,12,1,False
296,2011-05-19,2011,5,19,20,2,False
297,2011-06-20,2011,6,20,25,2,False
298,2011-06-29,2011,6,29,26,2,False
299,2011-09-13,2011,9,13,37,3,False
300,2011-10-05,2011,10,5,40,4,False
301,2011-10-27,2011,10,27,43,4,False
302,2011-11-06,2011,11,6,44,4,True
303,2012-03-01,2012,3,1,9,1,False
304,2012-12-21,2012,12,21,51,4,False
305,2012-12-23,2012,12,23,51,4,True
306,2013-02-09,2013,2,9,6,1,True
307,2013-02-13,2013,2,13,7,1,False
308,2013-02-16,2013,2,16,7,1,True
309,2013-03-12,2013,3,12,11,1,False
310,2013-04-09,2013,4,9,15,2,False
311,2013-04-26,2013,4,26,17,2,False
312,2013-04-29,2013,4,29,18,2,False
313,2013-05-02,2013,5,2,18,2,False
314,2013-05-09,2013,5,9,19,2,False
315,2013-05-23,2013,5,23,21,2,False
316,2013-08-03,2013,8,3,31,3,True
317,2013-08-20,2013,8,20,34,3,False
318,2013-08-22,2013,8,22,34,3,False
319,2013-09-28,2013,9,28,39,3,True
320,2013-10-04,2013,10,4,40,4,False
321,2013-12-24,2013,12,24,52,4,False
322,2014-02-13,2014,2,13,7,1,False
323,2014-02-15,2014,2,15,7,1,True
324,2014-02-20,2014,2,20,8,1,False
325,2014-02-21,2014,2,21,8,1,False
326,2014-03-19,2014,3,19,12,1,False
327,2014-05-08,2014,5,8,19,2,False
328,2014-07-03,2014,7,3,27,3,False
329,2014-12-14,2014,12,14,50,4,True
330,2014-12-30,2014,12,30,1,4,False
331,2015-01-13,2015,1,13,3,1,False
332,2015-02-08,2015,2,8,6,1,True
333,2015-03-30,2015,3,30,14,1,False
334,2015-05-15,2015,5,15,20,2,False
335,2015-07-21,2015,7,21,30,3,False
336,2015-08-01,2015,8,1,31,3,True
337,2015-08-03,2015,8,3,32,3,False
338,2016-10-22,2016,10,22,42,4,True
339,2016-11-07,2016,11,7,45,4,False
340,2017-01-04,2017,1,4,1,1,False
341,2017-01-15,2017,1,15,2,1,True
342,2017-01-31,2017,1,31,5,1,False
343,2017-05-31,2017,5,31,22,2,False
344,2017-06-02,2017,6,2,22,2,False
345,2017-07-26,2017,7,26,30,3,False
346,2017-09-09,2017,9,9,36,3,True
347,2018-05-12,2018,5,12,19,2,True
348,2018-07-17,2018,7,17,29,3,False
349,2018-07-30,2018,7,30,31,3,False
350,2018-09-30,2018,9,30,39,3,True
351,2018-11-14,2018,11,14,46,4,False
352,2018-11-30,2018,11,30,48,4,False
353,2018-12-29,2018,12,29,52,4,True
354,2019-03-13,2019,3,13,11,1,False
355,2019-04-20,2019,4,20,16,2,True
356,2019-04-25,2019,4,25,17,2,False
357,2019-05-23,2019,5,23,21,2,False
358,2019-07-02,2019,7,2,27,3,False
359,2015-06-10,2015,6,10,24,2,False
360,2018-06-02,2018,6,2,22,2,True
361,2018-10-27,2018,10,27,43,4,True
362,2019-01-06,2019,1,6,1,1,True
363,2019-04-23,2019,4,23,17,2,False
364,2025-10-21,2025,10,21,43,4,False
365,2016-05-28,2016,5,28,21,2,True
366,2016-05-29,2016,5,29,21,2,True
367,2016-06-02,2016,6,2,22,2,False
368,2016-06-05,2016,6,5,22,2,True
369,2016-06-09,2016,6,9,23,2,False
370,2016-06-10,2016,6,10,23,2,False
371,2016-06-12,2016,6,12,23,2,True
372,2016-06-29,2016,6,29,26,2,False
373,2016-07-01,2016,7,1,26,3,False
374,2016-07-11,2016,7,11,28,3,False
375,2016-07-13,2016,7,13,28,3,False
376,2016-07-17,2016,7,17,28,3,True
377,2016-07-25,2016,7,25,30,3,False
378,2016-07-28,2016,7,28,30,3,False
379,2016-07-31,2016,7,31,30,3,True
380,2016-08-02,2016,8,2,31,3,False
381,2016-08-06,2016,8,6,31,3,True
382,2016-08-08,2016,8,8,32,3,False
383,2016-08-22,2016,8,22,34,3,False
384,2016-08-25,2016,8,25,34,3,False
385,2016-08-26,2016,8,26,34,3,False
386,2016-08-29,2016,8,29,35,3,False
387,2016-08-31,2016,8,31,35,3,False
388,2016-09-11,2016,9,11,36,3,True
389,2016-09-12,2016,9,12,37,3,False
390,2016-09-13,2016,9,13,37,3,False
391,2016-09-18,2016,9,18,37,3,True
392,2016-09-27,2016,9,27,39,3,False
393,2017-02-18,2017,2,18,7,1,True
394,2017-02-20,2017,2,20,8,1,False
395,2017-03-04,2017,3,4,9,1,True
396,2017-03-06,2017,3,6,10,1,False
397,2017-03-07,2017,3,7,10,1,False
398,2017-03-10,2017,3,10,10,1,False
399,2017-03-14,2017,3,14,11,1,False
400,2017-03-16,2017,3,16,11,1,False
401,2017-03-18,2017,3,18,11,1,True
402,2017-03-20,2017,3,20,12,1,False
403,2017-05-13,2017,5,13,19,2,True
404,2017-05-20,2017,5,20,20,2,True
405,2017-05-22,2017,5,22,21,2,False
406,2017-05-26,2017,5,26,21,2,False
407,2017-06-01,2017,6,1,22,2,False
408,2017-06-04,2017,6,4,22,2,True
409,2017-06-07,2017,6,7,23,2,False
410,2017-06-12,2017,6,12,24,2,False
411,2017-06-13,2017,6,13,24,2,False
412,2017-06-18,2017,6,18,24,2,True
413,2017-06-23,2017,6,23,25,2,False
414,2017-06-26,2017,6,26,26,2,False
415,2017-06-30,2017,6,30,26,2,False
416,2017-07-02,2017,7,2,26,3,True
417,2017-07-07,2017,7,7,27,3,False
418,2017-07-17,2017,7,17,29,3,False
419,2017-07-20,2017,7,20,29,3,False
420,2017-07-24,2017,7,24,30,3,False
421,2017-07-27,2017,7,27,30,3,False
422,2017-07-29,2017,7,29,30,3,True
423,2017-07-30,2017,7,30,30,3,True
424,2017-08-07,2017,8,7,32,3,False
425,2017-08-09,2017,8,9,32,3,False
426,2017-08-14,2017,8,14,33,3,False
427,2017-08-16,2017,8,16,33,3,False
428,2017-08-18,2017,8,18,33,3,False
429,2017-08-21,2017,8,21,34,3,False
430,2017-08-22,2017,8,22,34,3,False
431,2017-08-23,2017,8,23,34,3,False
432,2017-08-28,2017,8,28,35,3,False
433,2017-09-10,2017,9,10,36,3,True
434,2017-09-13,2017,9,13,37,3,False
435,2017-09-14,2017,9,14,37,3,False
436,2017-09-16,2017,9,16,37,3,True
437,2017-09-21,2017,9,21,38,3,False
438,2017-09-22,2017,9,22,38,3,False
439,2017-09-28,2017,9,28,39,3,False
440,2017-09-30,2017,9,30,39,3,True
441,2017-10-02,2017,10,2,40,4,False
442,2017-10-03,2017,10,3,40,4,False
443,2017-10-04,2017,10,4,40,4,False
444,2017-10-13,2017,10,13,41,4,False
445,2017-10-14,2017,10,14,41,4,True
446,2017-10-19,2017,10,19,42,4,False
447,2017-11-05,2017,11,5,44,4,True
448,2017-11-11,2017,11,11,45,4,True
449,2017-11-22,2017,11,22,47,4,False
450,2017-11-24,2017,11,24,47,4,False
451,2017-11-28,2017,11,28,48,4,False
452,2017-11-30,2017,11,30,48,4,False
453,2017-12-04,2017,12,4,49,4,False
454,2017-12-08,2017,12,8,49,4,False
455,2017-12-12,2017,12,12,50,4,False
456,2017-12-18,2017,12,18,51,4,False
457,2017-12-26,2017,12,26,52,4,False
458,2018-01-03,2018,1,3,1,1,False
459,2018-01-04,2018,1,4,1,1,False
460,2018-01-10,2018,1,10,2,1,False
461,2018-01-19,2018,1,19,3,1,False
462,2018-01-22,2018,1,22,4,1,False
463,2018-01-23,2018,1,23,4,1,False
464,2018-01-24,2018,1,24,4,1,False
465,2018-03-21,2018,3,21,12,1,False
466,2018-03-25,2018,3,25,12,1,True
467,2018-03-26,2018,3,26,13,1,False
468,2018-04-08,2018,4,8,14,2,True
469,2018-04-09,2018,4,9,15,2,False
470,2018-04-11,2018,4,11,15,2,False
471,2018-04-25,2018,4,25,17,2,False
472,2018-04-29,2018,4,29,17,2,True
473,2018-06-03,2018,6,3,22,2,True
474,2018-06-17,2018,6,17,24,2,True
475,2018-06-22,2018,6,22,25,2,False
476,2018-06-25,2018,6,25,26,2,False
477,2018-06-27,2018,6,27,26,2,False
478,2018-07-05,2018,7,5,27,3,False
479,2018-07-15,2018,7,15,28,3,True
480,2018-07-19,2018,7,19,29,3,False
481,2018-07-26,2018,7,26,30,3,False
482,2018-08-07,2018,8,7,32,3,False
483,2018-08-15,2018,8,15,33,3,False
484,2018-08-22,2018,8,22,34,3,False
485,2018-09-02,2018,9,2,35,3,True
486,2018-09-09,2018,9,9,36,3,True
487,2018-09-13,2018,9,13,37,3,False
488,2018-09-14,2018,9,14,37,3,False
489,2018-09-17,2018,9,17,38,3,False
490,2018-09-18,2018,9,18,38,3,False
491,2018-09-20,2018,9,20,38,3,False
492,2018-09-24,2018,9,24,39,3,False
493,2018-09-25,2018,9,25,39,3,False
494,2018-10-03,2018,10,3,40,4,False
495,2018-10-11,2018,10,11,41,4,False
496,2018-10-16,2018,10,16,42,4,False
497,2018-11-16,2018,11,16,46,4,False
498,2018-11-21,2018,11,21,47,4,False
499,2018-11-22,2018,11,22,47,4,False
500,2018-11-23,2018,11,23,47,4,False
501,2018-11-28,2018,11,28,48,4,False
502,2018-12-02,2018,12,2,48,4,True
503,2018-12-11,2018,12,11,50,4,False
504,2019-01-05,2019,1,5,1,1,True
505,2019-01-12,2019,1,12,2,1,True
506,2019-01-15,2019,1,15,3,1,False
507,2019-01-16,2019,1,16,3,1,False
508,2019-01-23,2019,1,23,4,1,False
509,2019-01-24,2019,1,24,4,1,False
510,2019-01-30,2019,1,30,5,1,False
511,2019-02-02,2019,2,2,5,1,True
512,2019-02-03,2019,2,3,5,1,True
513,2019-02-06,2019,2,6,6,1,False
514,2019-02-12,2019,2,12,7,1,False
515,2019-02-17,2019,2,17,7,1,True
516,2019-02-18,2019,2,18,8,1,False
517,2019-02-20,2019,2,20,8,1,False
518,2019-02-26,2019,2,26,9,1,False
519,2019-02-27,2019,2,27,9,1,False
520,2019-03-01,2019,3,1,9,1,False
521,2019-03-10,2019,3,10,10,1,True
522,2019-03-17,2019,3,17,11,1,True
523,2019-03-19,2019,3,19,12,1,False
524,2019-03-21,2019,3,21,12,1,False
525,2019-03-22,2019,3,22,12,1,False
526,2019-03-26,2019,3,26,13,1,False
527,2019-03-28,2019,3,28,13,1,False
528,2019-04-04,2019,4,4,14,2,False
529,2019-04-07,2019,4,7,14,2,True
530,2019-04-08,2019,4,8,15,2,False
531,2019-04-15,2019,4,15,16,2,False
532,2019-04-17,2019,4,17,16,2,False
533,2019-06-28,2019,6,28,26,2,False
534,2019-07-01,2019,7,1,27,3,False
535,2019-07-04,2019,7,4,27,3,False
536,2019-07-07,2019,7,7,27,3,True
537,2019-07-10,2019,7,10,28,3,False
538,2019-07-14,2019,7,14,28,3,True
539,2019-07-16,2019,7,16,29,3,False
540,2019-07-20,2019,7,20,29,3,True
541,2019-07-21,2019,7,21,29,3,True
542,2019-07-24,2019,7,24,30,3,False
543,2019-07-30,2019,7,30,31,3,False
544,2019-08-08,2019,8,8,32,3,False
545,2019-08-19,2019,8,19,34,3,False
546,2019-08-21,2019,8,21,34,3,False
547,2018-09-15,2018,9,15,37,3,True
548,2018-10-06,2018,10,6,40,4,True
549,2018-10-12,2018,10,12,41,4,False
550,2018-11-27,2018,11,27,48,4,False
551,2018-12-01,2018,12,1,48,4,True
552,2019-06-01,2019,6,1,22,2,True
553,2019-07-27,2019,7,27,30,3,True
554,2019-08-06,2019,8,6,32,3,False
555,2016-06-16,2016,6,16,24,2,False
556,2016-06-18,2016,6,18,24,2,True
557,2016-06-19,2016,6,19,24,2,True
558,2016-06-23,2016,6,23,25,2,False
559,2016-07-04,2016,7,4,27,3,False
560,2016-07-05,2016,7,5,27,3,False
561,2016-07-18,2016,7,18,29,3,False
562,2016-08-07,2016,8,7,31,3,True
563,2016-08-11,2016,8,11,32,3,False
564,2016-08-12,2016,8,12,32,3,False
565,2016-08-14,2016,8,14,32,3,True
566,2016-08-15,2016,8,15,33,3,False
567,2016-08-17,2016,8,17,33,3,False
568,2016-08-19,2016,8,19,33,3,False
569,2016-08-23,2016,8,23,34,3,False
570,2016-09-01,2016,9,1,35,3,False
571,2016-09-04,2016,9,4,35,3,True
572,2016-09-09,2016,9,9,36,3,False
573,2016-09-10,2016,9,10,36,3,True
574,2016-09-14,2016,9,14,37,3,False
575,2016-09-22,2016,9,22,38,3,False
576,2016-09-24,2016,9,24,38,3,True
577,2017-02-19,2017,2,19,7,1,True
578,2017-02-27,2017,2,27,9,1,False
579,2017-03-02,2017,3,2,9,1,False
580,2017-03-13,2017,3,13,11,1,False
581,2017-03-15,2017,3,15,11,1,False
582,2017-03-17,2017,3,17,11,1,False
583,2017-03-24,2017,3,24,12,1,False
584,2017-03-25,2017,3,25,12,1,True
585,2017-05-17,2017,5,17,20,2,False
586,2017-05-25,2017,5,25,21,2,False
587,2017-05-30,2017,5,30,22,2,False
588,2017-06-06,2017,6,6,23,2,False
589,2017-06-11,2017,6,11,23,2,True
590,2017-06-21,2017,6,21,25,2,False
591,2017-06-25,2017,6,25,25,2,True
592,2017-06-28,2017,6,28,26,2,False
593,2017-06-29,2017,6,29,26,2,False
594,2017-07-15,2017,7,15,28,3,True
595,2017-07-22,2017,7,22,29,3,True
596,2017-08-11,2017,8,11,32,3,False
597,2017-08-20,2017,8,20,33,3,True
598,2017-08-27,2017,8,27,34,3,True
599,2017-10-11,2017,10,11,41,4,False
600,2017-10-23,2017,10,23,43,4,False
601,2017-11-03,2017,11,3,44,4,False
602,2017-11-23,2017,11,23,47,4,False
603,2017-11-29,2017,11,29,48,4,False
604,2017-12-05,2017,12,5,49,4,False
605,2017-12-17,2017,12,17,50,4,True
606,2017-12-20,2017,12,20,51,4,False
607,2018-01-16,2018,1,16,3,1,False
608,2018-03-23,2018,3,23,12,1,False
609,2018-04-21,2018,4,21,16,2,True
610,2018-04-22,2018,4,22,16,2,True
611,2018-04-30,2018,4,30,18,2,False
612,2018-05-20,2018,5,20,20,2,True
613,2018-05-23,2018,5,23,21,2,False
614,2018-05-25,2018,5,25,21,2,False
615,2018-05-27,2018,5,27,21,2,True
616,2018-05-29,2018,5,29,22,2,False
617,2018-06-16,2018,6,16,24,2,True
618,2018-06-19,2018,6,19,25,2,False
619,2019-03-12,2019,3,12,11,1,False
620,2019-04-14,2019,4,14,15,2,True
621,2019-04-30,2019,4,30,18,2,False
622,2019-07-23,2019,7,23,30,3,False
623,2007-04-30,2007,4,30,18,2,False
624,2007-05-25,2007,5,25,21,2,False
625,2007-06-15,2007,6,15,24,2,False
626,2007-08-13,2007,8,13,33,3,False
627,2007-09-21,2007,9,21,38,3,False
628,2007-10-17,2007,10,17,42,4,False
629,2007-10-22,2007,10,22,43,4,False
630,2007-10-27,2007,10,27,43,4,True
631,2007-12-08,2007,12,8,49,4,True
632,2008-03-15,2008,3,15,11,1,True
633,2008-04-12,2008,4,12,15,2,True
634,2008-04-18,2008,4,18,16,2,False
